table	id	source_file	offset	record_index	flags	jp_text	zh_text	status	encoded_complete	fixed_slot_status
frozen	zh_txt_c741b6bc_001450_0103	msg/jyutu_msg.msg	0x1450	103	long_padding	じぶんの　すばやさを　アップする	提升自己的速度               	translated_aligned		
frozen	zh_txt_c741b6bc_001528_0108	msg/jyutu_msg.msg	0x1528	108	long_padding	てき全体に　風とんの　ダメージを　あたえる	对全体敌人造成风遁伤害             	translated_aligned		
frozen	zh_txt_c741b6bc_0015A6_0111	msg/jyutu_msg.msg	0x15A6	111	long_padding	てき１体を　こうげきして　どくじょうたいにする	攻击1名敌人，造成中毒状态             	translated_aligned		
frozen	zh_txt_c741b6bc_0015D8_0112	msg/jyutu_msg.msg	0x15D8	112	long_padding	てき１体を　こうげきして　うごきを　ふうじる	攻击1名敌人，封印其行动              	translated_aligned		
frozen	zh_txt_c741b6bc_001608_0113	msg/jyutu_msg.msg	0x1608	113	long_padding	てき１体を　こうげきして　術を　ふうじる	攻击1名敌人，封印其忍术          	translated_aligned		
frozen	zh_txt_c741b6bc_001634_0114	msg/jyutu_msg.msg	0x1634	114	long_padding	てき１体の　スタミナと　チャクラを　うばう	夺取1名敌人的体力与查克拉         	translated_aligned		
frozen	zh_txt_c741b6bc_001662_0115	msg/jyutu_msg.msg	0x1662	115	long_padding	てき全体に　水とんの　ダメージを　あたえる	对全体敌人造成水遁伤害             	translated_aligned		
frozen	zh_txt_c741b6bc_001690_0116	msg/jyutu_msg.msg	0x1690	116	long_padding	１人の　こうげき力を　アップする	提升1人攻击力                 	translated_aligned		
frozen	zh_txt_c741b6bc_0016B4_0117	msg/jyutu_msg.msg	0x16B4	117	long_padding	クリティカルりつと　かいひりつを　アップする	提升暴击率和闪避率                     	translated_aligned		
frozen	zh_txt_c741b6bc_0016E4_0118	msg/jyutu_msg.msg	0x16E4	118	long_padding	てき１体を　こうげきして　術をふうじる	攻击1个敌人并封印其忍术        	translated_aligned		
frozen	zh_txt_c741b6bc_001734_0120	msg/jyutu_msg.msg	0x1734	120	long_padding	てきの　こうげきを　はねかえす	反弹敌人的攻击             	translated_aligned		
frozen	zh_txt_c741b6bc_001756_0121	msg/jyutu_msg.msg	0x1756	121	long_padding	全体の　スタミナとチャクラを　かんぜんかいふくする{CTRL_0000}全体の　スタミナとチャクラを　かんぜんかいふくする{CTRL_0000}てき１体を　こうげきして　術をふうじる	完全恢复全体的体力和查克拉{CTRL_0000}完全恢复全体的体力和查克拉{CTRL_0000}攻击1个敌人并封印其忍术                              	translated_aligned		
frozen	zh_txt_c741b6bc_0017E8_0122	msg/jyutu_msg.msg	0x17E8	122	long_padding	てきの　こうげきを　はねかえす	反弹敌人的攻击             	translated_aligned		
frozen	zh_txt_c741b6bc_00185C_0125	msg/jyutu_msg.msg	0x185C	125	long_padding	ナイスガイな　ポーズで　こうげきに　たえる	以帅气的姿势承受攻击                	translated_aligned		
frozen	zh_txt_c741b6bc_00188A_0126	msg/jyutu_msg.msg	0x188A	126	long_padding	てき１体を中心に　ダメージを　あたえ　すばやさを　さげる	以1个敌人为中心造成伤害并降低速度           	translated_aligned		
frozen	zh_txt_c741b6bc_0018C6_0127	msg/jyutu_msg.msg	0x18C6	127	long_padding	てき１体を中心に　ダメージを　あたえる	以1个敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_0018F0_0128	msg/jyutu_msg.msg	0x18F0	128	long_padding	てき１体を中心に　ダメージを　あたえる	以1名敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_00191A_0129	msg/jyutu_msg.msg	0x191A	129	long_padding	全のうりょくが　アップするが　スタミナがへっていく	全能力提升但耐力减少                        	translated_aligned		
frozen	zh_txt_c741b6bc_001950_0130	msg/jyutu_msg.msg	0x1950	130	long_padding	てき１体に　大ダメージを　あたえる	对1名敌人造成大伤害          	translated_aligned		
frozen	zh_txt_c741b6bc_001976_0131	msg/jyutu_msg.msg	0x1976	131	long_padding	てき１体に　大ダメージを　あたえる	对1名敌人造成大伤害          	translated_aligned		
frozen	zh_txt_c741b6bc_00199C_0132	msg/jyutu_msg.msg	0x199C	132	long_padding	１人の　こうげき力を　アップする	提升1人的攻击力              	translated_aligned		
frozen	zh_txt_c741b6bc_0019C0_0133	msg/jyutu_msg.msg	0x19C0	133	long_padding	てき１体を中心に　ダメージを　あたえる	以1名敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_0019EA_0134	msg/jyutu_msg.msg	0x19EA	134	long_padding	てき１体を中心に　ダメージを　あたえる	以1名敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_001A48_0136	msg/jyutu_msg.msg	0x1A48	136	long_padding	全体の　こうげき力を　アップする	提升全体攻击力               	translated_aligned		
frozen	zh_txt_c741b6bc_001A6C_0137	msg/jyutu_msg.msg	0x1A6C	137	long_padding	てき１体を中心に　くらやみじょうたいに　する	以1名敌人为中心造成黑暗状态        	translated_aligned		
frozen	zh_txt_c741b6bc_001A9C_0138	msg/jyutu_msg.msg	0x1A9C	138	long_padding	じぶんの　くらやみを　ちりょうする	治疗自身的黑暗状态           	translated_aligned		
frozen	zh_txt_c741b6bc_001AC2_0139	msg/jyutu_msg.msg	0x1AC2	139	long_padding	すべての　ダメージを　けいげんする	减轻所有伤害                    	translated_aligned		
frozen	zh_txt_c741b6bc_001AE8_0140	msg/jyutu_msg.msg	0x1AE8	140	long_padding	てき１体を　こうどうふのうにする	使1个敌人无法行动           	translated_aligned		
frozen	zh_txt_c741b6bc_001B0C_0141	msg/jyutu_msg.msg	0x1B0C	141	long_padding	てき１体を中心に　ダメージを　あたえる	以1个敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_001B36_0142	msg/jyutu_msg.msg	0x1B36	142	long_padding	てき１体に　すなをとばし　ダメージを　あたえる	对1个敌人扬沙造成伤害                   	translated_aligned		
frozen	zh_txt_c741b6bc_001B68_0143	msg/jyutu_msg.msg	0x1B68	143	long_padding	てき全体に　大ダメージを　あたえる	对全体敌人造成大伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_001B8E_0144	msg/jyutu_msg.msg	0x1B8E	144	long_padding	てき１体を中心に　ダメージを　あたえ　すばやさを　さげる	以1个敌人为中心造成伤害并降低速度           	translated_aligned		
frozen	zh_txt_c741b6bc_001BCA_0145	msg/jyutu_msg.msg	0x1BCA	145	long_padding	てきから　うける　ダメージを　おおはばに　へらす	大幅减少来自敌人的伤害                   	translated_aligned		
frozen	zh_txt_c741b6bc_001BFE_0146	msg/jyutu_msg.msg	0x1BFE	146	long_padding	すなのしゅかくを　よびだして　パーティといれかえる	召唤砂之守鹤替换队伍                        	translated_aligned		
frozen	zh_txt_c741b6bc_001C34_0147	msg/jyutu_msg.msg	0x1C34	147	long_padding	１人の　こうげき力を　アップする	提升1人攻击力                 	translated_aligned		
frozen	zh_txt_c741b6bc_001C58_0148	msg/jyutu_msg.msg	0x1C58	148	long_padding	じぶんの　ぼうぎょ力を　アップする	提升自己的防御力              	translated_aligned		
frozen	zh_txt_c741b6bc_001C7E_0149	msg/jyutu_msg.msg	0x1C7E	149	long_padding	てきの　とくしゅこうかを　うちけす	消除敌人的特殊效果           	translated_aligned		
frozen	zh_txt_c741b6bc_001CA4_0150	msg/jyutu_msg.msg	0x1CA4	150	long_padding	てき全体に　風とんの　ダメージを　あたえる	对全体敌人造成风遁伤害             	translated_aligned		
frozen	zh_txt_c741b6bc_001CD2_0151	msg/jyutu_msg.msg	0x1CD2	151	long_padding	カマタリを　よびだして　パーティといれかえる	召唤镰鼬替换队伍                        	translated_aligned		
frozen	zh_txt_c741b6bc_001D02_0152	msg/jyutu_msg.msg	0x1D02	152	long_padding	てき全体に　風とんの　ダメージを　あたえる	给全体敌人造成风遁伤害             	translated_aligned		
frozen	zh_txt_c741b6bc_001D30_0153	msg/jyutu_msg.msg	0x1D30	153	long_padding	みかたを　かわりみじょうたいに　する	使同伴进入替身状态             	translated_aligned		
frozen	zh_txt_c741b6bc_001D58_0154	msg/jyutu_msg.msg	0x1D58	154	long_padding	てき１体を中心に　くらやみじょうたいに　する	以1名敌人为中心施加黑暗状态        	translated_aligned		
frozen	zh_txt_c741b6bc_001DD4_0157	msg/jyutu_msg.msg	0x1DD4	157	long_padding	てき１体の　うごきを　ふうじて　ダメージを　あたえる	封印1名敌人的行动并造成伤害                	translated_aligned		
frozen	zh_txt_c741b6bc_001E0C_0158	msg/jyutu_msg.msg	0x1E0C	158	long_padding	クロアリを　よびだして　パーティといれかえる	召唤黑蚁，与小队替换                  	translated_aligned		
frozen	zh_txt_c741b6bc_001E3C_0159	msg/jyutu_msg.msg	0x1E3C	159	long_padding	１人の　スタミナを　かんぜんに　かいふくする	完全恢复1人的体力                       	translated_aligned		
frozen	zh_txt_c741b6bc_001E6C_0160	msg/jyutu_msg.msg	0x1E6C	160	long_padding	１人の　ぼうぎょ力を　アップする	提升1人的防御力              	translated_aligned		
frozen	zh_txt_c741b6bc_001E90_0161	msg/jyutu_msg.msg	0x1E90	161	long_padding	てき１体を中心に　くらやみじょうたいに　する	以1个敌人为中心赋予黑暗              	translated_aligned		
frozen	zh_txt_c741b6bc_001EE0_0163	msg/jyutu_msg.msg	0x1EE0	163	long_padding	てき１体を中心に　ダメージを　あたえる	以1个敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_001F0A_0164	msg/jyutu_msg.msg	0x1F0A	164	long_padding	こうげきしてきた　てきに　ダメージを　はねかえす	反弹攻击过来的敌人的伤害                	translated_aligned		
frozen	zh_txt_c741b6bc_001F66_0166	msg/jyutu_msg.msg	0x1F66	166	long_padding	てき全体に　火とんの　ダメージを　あたえる	给全体敌人火遁伤害                   	translated_aligned		
frozen	zh_txt_c741b6bc_001F94_0167	msg/jyutu_msg.msg	0x1F94	167	long_padding	てき１体を　中心に　大ダメージを　あたえる	以1个敌人为中心造成大伤害         	translated_aligned		
frozen	zh_txt_c741b6bc_001FC2_0168	msg/jyutu_msg.msg	0x1FC2	168	long_padding	１人の　こうげき力を　アップする	提升1人的攻击力              	translated_aligned		
frozen	zh_txt_c741b6bc_001FE6_0169	msg/jyutu_msg.msg	0x1FE6	169	long_padding	てき１体に　大ダメージを　あたえる	给1个敌人造成大伤害          	translated_aligned		
frozen	zh_txt_c741b6bc_002034_0171	msg/jyutu_msg.msg	0x2034	171	long_padding	てき１体を　さくらんじょうたいに　する	使1个敌人陷入混乱状态           	translated_aligned		
frozen	zh_txt_c741b6bc_00205E_0172	msg/jyutu_msg.msg	0x205E	172	long_padding	カツユを　よびだして　パーティといれかえる	召唤蛞蝓，替换队伍                   	translated_aligned		
frozen	zh_txt_c741b6bc_00208C_0173	msg/jyutu_msg.msg	0x208C	173	long_padding	しばらくのあいだ　スタミナが　かいふくしつづける	一段时间内，体力持续恢复                	translated_aligned		
frozen	zh_txt_c741b6bc_0020C0_0174	msg/jyutu_msg.msg	0x20C0	174	long_padding	てきの　とくしゅこうかを　うちけす	消除敌人的特殊效果           	translated_aligned		
frozen	zh_txt_c741b6bc_0020E6_0175	msg/jyutu_msg.msg	0x20E6	175	long_padding	てき１体に　ひんしの　ダメージを　あたえる	对1个敌人造成濒死伤害               	translated_aligned		
frozen	zh_txt_c741b6bc_002114_0176	msg/jyutu_msg.msg	0x2114	176	long_padding	マンダを　よびだして　パーティといれかえる	召唤万蛇，替换队伍                   	translated_aligned		
frozen	zh_txt_c741b6bc_002190_0179	msg/jyutu_msg.msg	0x2190	179	long_padding	てき１体を中心に　水とんの　ダメージを　あたえる	以1个敌人为中心，造成水遁伤害         	translated_aligned		
frozen	zh_txt_c741b6bc_0021C4_0180	msg/jyutu_msg.msg	0x21C4	180	long_padding	しばらくのあいだ　忍術の　ダメージを　へらす	一段时间内，减少忍术伤害            	translated_aligned		
frozen	zh_txt_c741b6bc_0021F4_0181	msg/jyutu_msg.msg	0x21F4	181	long_padding	てき１体に　ダメージを　あたえて　すばやさを　さげる	对1个敌人造成伤害且降低速度                	translated_aligned		
frozen	zh_txt_c741b6bc_00222C_0182	msg/jyutu_msg.msg	0x222C	182	long_padding	パックンを　よびだして　パーティといれかえる	召唤帕克，替换队伍                     	translated_aligned		
frozen	zh_txt_c741b6bc_00225C_0183	msg/jyutu_msg.msg	0x225C	183	long_padding	八忍犬を　よびだして　パーティといれかえる	召唤八忍犬，替换队伍                	translated_aligned		
frozen	zh_txt_c741b6bc_0022B6_0185	msg/jyutu_msg.msg	0x22B6	185	long_padding	てき１体を中心に　水とんの　ダメージを　あたえる	以1个敌人为中心造成水遁伤害            	translated_aligned		
frozen	zh_txt_c741b6bc_0022EA_0186	msg/jyutu_msg.msg	0x22EA	186	long_padding	てきに　れんぞくで　ダメージを　あたえる	对敌人连续造成伤害                 	translated_aligned		
frozen	zh_txt_c741b6bc_002316_0187	msg/jyutu_msg.msg	0x2316	187	long_padding	てき１体を中心に　ダメージを　あたえる	以1个敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_002340_0188	msg/jyutu_msg.msg	0x2340	188	long_padding	てき１体に　ひんしの　ダメージを　あたえて　さくらんさせる	对1个敌人造成濒死伤害并使其混乱                	translated_aligned		
frozen	zh_txt_c741b6bc_00237E_0189	msg/jyutu_msg.msg	0x237E	189	long_padding	てき全体に　大ダメージを　あたえる	对全体敌人造成大伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_0023A4_0190	msg/jyutu_msg.msg	0x23A4	190	long_padding	てき１体の　うごきを　ふうじる	封印1个敌人的行动         	translated_aligned		
frozen	zh_txt_c741b6bc_0023F8_0192	msg/jyutu_msg.msg	0x23F8	192	long_padding	てき１体を中心に　水とんの　ダメージを　あたえる	以1个敌人为中心造成水遁伤害            	translated_aligned		
frozen	zh_txt_c741b6bc_00242C_0193	msg/jyutu_msg.msg	0x242C	193	long_padding	てき全体に　水とんの　ダメージを　あたえる	对全体敌人造成水遁伤害             	translated_aligned		
frozen	zh_txt_c741b6bc_00245A_0194	msg/jyutu_msg.msg	0x245A	194	long_padding	てき１体を中心に　ダメージを　あたえる	以1个敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_002484_0195	msg/jyutu_msg.msg	0x2484	195	long_padding	１人の　すべてのいじょうを　ちりょうする	治疗1人的所有异常状态             	translated_aligned		
frozen	zh_txt_c741b6bc_0024B0_0196	msg/jyutu_msg.msg	0x24B0	196	long_padding	てき１体に　ダメージを　あたえる	对1个敌人造成伤害           	translated_aligned		
frozen	zh_txt_c741b6bc_0024D4_0197	msg/jyutu_msg.msg	0x24D4	197	long_padding	てき１体を中心に　ダメージを　あたえる	以1个敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_0024FE_0198	msg/jyutu_msg.msg	0x24FE	198	long_padding	じぶんの　くらやみを　ちりょうする	治疗自己的黑暗状态           	translated_aligned		
frozen	zh_txt_c741b6bc_002524_0199	msg/jyutu_msg.msg	0x2524	199	long_padding	てき１体を中心に　ダメージを　あたえる	以1个敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_00254E_0200	msg/jyutu_msg.msg	0x254E	200	long_padding	忍がめを　よびだして　パーティといれかえる	召唤忍龟与小队交换                   	translated_aligned		
frozen	zh_txt_c741b6bc_00257C_0201	msg/jyutu_msg.msg	0x257C	201	long_padding	てき１体を中心に　ダメージを　あたえる	以1个敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_0025A6_0202	msg/jyutu_msg.msg	0x25A6	202	long_padding	てき１体を中心に　ダメージを　あたえて　術を　ふうじる	以1个敌人为中心造成伤害并封印术            	translated_aligned		
frozen	zh_txt_c741b6bc_0025E0_0203	msg/jyutu_msg.msg	0x25E0	203	long_padding	てき全体に　ダメージを　あたえる	对全体敌人造成伤害         	translated_aligned		
frozen	zh_txt_c741b6bc_002604_0204	msg/jyutu_msg.msg	0x2604	204	long_padding	てき１体を中心に　火とんの　ダメージを　あたえる	以1个敌人为中心造成火遁伤害            	translated_aligned		
frozen	zh_txt_c741b6bc_002638_0205	msg/jyutu_msg.msg	0x2638	205	long_padding	しばらくのあいだ　忍術の　ダメージを　へらす	短时间内减少忍术伤害                  	translated_aligned		
frozen	zh_txt_c741b6bc_002668_0206	msg/jyutu_msg.msg	0x2668	206	long_padding	えんまを　よびだして　パーティといれかえる	召唤猿魔与小队交换                   	translated_aligned		
frozen	zh_txt_c741b6bc_002696_0207	msg/jyutu_msg.msg	0x2696	207	long_padding	てき１体に　水とんの　ダメージを　あたえる	对1个敌人造成水遁伤害               	translated_aligned		
frozen	zh_txt_c741b6bc_0026C4_0208	msg/jyutu_msg.msg	0x26C4	208	long_padding	てき１体に　ダメージを　あたえる	对1个敌人造成伤害           	translated_aligned		
frozen	zh_txt_c741b6bc_0026E8_0209	msg/jyutu_msg.msg	0x26E8	209	long_padding	てき１体を中心に　火とんの　ダメージを　あたえる	以1个敌人为中心，造成火遁伤害         	translated_aligned		
frozen	zh_txt_c741b6bc_00271C_0210	msg/jyutu_msg.msg	0x271C	210	long_padding	てき１体を中心に　ダメージを　あたえる	以1个敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_002746_0211	msg/jyutu_msg.msg	0x2746	211	long_padding	てき１体を中心に　水とんの　ダメージを　あたえる	以1个敌人为中心，造成水遁伤害         	translated_aligned		
frozen	zh_txt_c741b6bc_00277A_0212	msg/jyutu_msg.msg	0x277A	212	long_padding	てき１体を中心に　ダメージを　あたえる	以1个敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_0027A4_0213	msg/jyutu_msg.msg	0x27A4	213	long_padding	てき１体を中心に　ダメージを　あたえる	以1个敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_0027CE_0214	msg/jyutu_msg.msg	0x27CE	214	long_padding	てきに　れんぞくで　ダメージを　あたえる	对敌人连续造成伤害                 	translated_aligned		
frozen	zh_txt_c741b6bc_0027FA_0215	msg/jyutu_msg.msg	0x27FA	215	long_padding	てき全体に　大ダメージを　あたえる	对全体敌人造成大伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_002820_0216	msg/jyutu_msg.msg	0x2820	216	long_padding	てき全体に　大ダメージを　あたえる	对全体敌人造成大伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_002846_0217	msg/jyutu_msg.msg	0x2846	217	long_padding	てき１体の　うごきをふうじて　ダメージを　あたえる	封印1个敌人的行动，造成伤害              	translated_aligned		
frozen	zh_txt_c741b6bc_00287C_0218	msg/jyutu_msg.msg	0x287C	218	long_padding	てきに　れんぞくで　ダメージを　あたえる	对敌人连续造成伤害                 	translated_aligned		
frozen	zh_txt_c741b6bc_0028A8_0219	msg/jyutu_msg.msg	0x28A8	219	long_padding	てき全体に　風とんの　ダメージを　あたえる	对全体敌人造成风遁伤害             	translated_aligned		
frozen	zh_txt_c741b6bc_0028D6_0220	msg/jyutu_msg.msg	0x28D6	220	long_padding	てき１体に　ダメージを　あたえる	对1个敌人造成伤害           	translated_aligned		
frozen	zh_txt_c741b6bc_0028FA_0221	msg/jyutu_msg.msg	0x28FA	221	long_padding	てき１体の　うごきをふうじて　ダメージを　あたえる	封印1个敌人的行动并造成伤害              	translated_aligned		
frozen	zh_txt_c741b6bc_002930_0222	msg/jyutu_msg.msg	0x2930	222	long_padding	てきに　れんぞくで　ダメージを　あたえる	对敌人连续造成伤害                 	translated_aligned		
frozen	zh_txt_c741b6bc_00295C_0223	msg/jyutu_msg.msg	0x295C	223	long_padding	てき１体を中心に　どくこうげきを　おこなう	以1个敌人为中心发动毒攻击         	translated_aligned		
frozen	zh_txt_c741b6bc_00298A_0224	msg/jyutu_msg.msg	0x298A	224	long_padding	てき１体に　大ダメージを　あたえる	对1个敌人造成大伤害          	translated_aligned		
frozen	zh_txt_c741b6bc_0029B0_0225	msg/jyutu_msg.msg	0x29B0	225	long_padding	てき１体を中心に　ダメージを　あたえる	以1个敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_0029DA_0226	msg/jyutu_msg.msg	0x29DA	226	long_padding	てきに　れんぞくで　ダメージを　あたえる	对敌人连续造成伤害                 	translated_aligned		
frozen	zh_txt_c741b6bc_002A06_0227	msg/jyutu_msg.msg	0x2A06	227	long_padding	てき１体の　うごきをふうじて　ダメージを　あたえる	封印1个敌人的行动并造成伤害              	translated_aligned		
frozen	zh_txt_c741b6bc_002A3C_0228	msg/jyutu_msg.msg	0x2A3C	228	long_padding	てき全体に　ダメージを　あたえて　くらやみにする	对全体敌人造成伤害并使其致盲          	translated_aligned		
frozen	zh_txt_c741b6bc_002A70_0229	msg/jyutu_msg.msg	0x2A70	229	long_padding	てき１体を中心に　風とんの　ダメージを　あたえる	以1个敌人为中心造成风遁伤害            	translated_aligned		
frozen	zh_txt_c741b6bc_002AA4_0230	msg/jyutu_msg.msg	0x2AA4	230	long_padding	あいての　あしばに　いわガマを　よびだす	在对方的脚下召唤石蛤蟆           	translated_aligned		
frozen	zh_txt_c741b6bc_002AD0_0231	msg/jyutu_msg.msg	0x2AD0	231	long_padding	あいての　あしばに　くろガマを　よびだす	在对方的脚下召唤黑蛤蟆           	translated_aligned		
frozen	zh_txt_c741b6bc_002AFC_0232	msg/jyutu_msg.msg	0x2AFC	232	long_padding	あいての　あしばに　めすのきかい蟲を　よびだす	在对手脚下召唤雌性寄坏虫              	translated_aligned		
frozen	zh_txt_c741b6bc_002B2E_0233	msg/jyutu_msg.msg	0x2B2E	233	long_padding	あいての　あしばに　しゅかくの砂を　よびだす	在对手脚下召唤守鹤之砂               	translated_aligned		
frozen	zh_txt_c741b6bc_002C56_0234	msg/jyutu_msg.msg	0x2C56	234	long_padding	てき１体を　こうどうふのうにする	令1名敌人无法行动           	translated_aligned		
frozen	zh_txt_c741b6bc_002CD2_0235	msg/jyutu_msg.msg	0x2CD2	235	long_padding	てき１体を中心に　ダメージを　あたえる	以1名敌人为中心造成伤害        	translated_aligned		
frozen	zh_txt_c741b6bc_002CFC_0236	msg/jyutu_msg.msg	0x2CFC	236	long_padding	てき１体に　ダメージを　あたえて　うごきを　おそくする	对1名敌人造成伤害并减慢其速度               	translated_aligned		
frozen	zh_txt_c741b6bc_002D98_0239	msg/jyutu_msg.msg	0x2D98	239	long_padding	ちどりと　らいきりの　がったいダメージ	千鸟与雷切的合体伤害            	translated_aligned		
frozen	zh_txt_c741b6bc_002DC2_0240	msg/jyutu_msg.msg	0x2DC2	240	long_padding	てき１体に　大ダメージを　あたえる	对1个敌人造成大伤害          	translated_aligned		
frozen	zh_txt_c741b6bc_002DE8_0241	msg/jyutu_msg.msg	0x2DE8	241	long_padding	てき全体に　幻術と　きばくふだで　こうげきする	用幻术和起爆符攻击全体敌人           	translated_aligned		
frozen	zh_txt_c741b6bc_002E1A_0242	msg/jyutu_msg.msg	0x2E1A	242	long_padding	てき１体を中心に　術ふうじ　ダメージを　あたえる	以1个敌人为中心造成封印伤害            	translated_aligned		
frozen	zh_txt_c741b6bc_002E4E_0243	msg/jyutu_msg.msg	0x2E4E	243	long_padding	しばったてきに　カマイタチで　こうげきする	用镰鼬攻击被束缚的敌人             	translated_aligned		
frozen	zh_txt_c741b6bc_002E7C_0244	msg/jyutu_msg.msg	0x2E7C	244	long_padding	しばったてきに　チョウジが　ひっさつこうげき	丁次必杀攻击被束缚的敌人            	translated_aligned		
frozen	zh_txt_c741b6bc_002ED2_0246	msg/jyutu_msg.msg	0x2ED2	246	long_padding	てきに　せいしんてき　大ダメージを　あたえる	对敌人造成精神大伤害                  	translated_aligned		
frozen	zh_txt_c741b6bc_002F02_0247	msg/jyutu_msg.msg	0x2F02	247	long_padding	がったいじゅうけんで　大ダメージを　あたえる	用合体柔拳造成大伤害                  	translated_aligned		
frozen	zh_txt_c741b6bc_002F32_0248	msg/jyutu_msg.msg	0x2F32	248	long_padding	シノと　キバによる　れんけいこうげき	志乃与牙的联手攻击             	translated_aligned		
frozen	zh_txt_c741b6bc_002F86_0250	msg/jyutu_msg.msg	0x2F86	250	long_padding	ねっけつと　せいしゅんパワーで　てきを　こうげきする	用热血和青春之力攻击敌人                    	translated_aligned		
frozen	zh_txt_c741b6bc_002FE6_0252	msg/jyutu_msg.msg	0x2FE6	252	long_padding	てき１体を中心に　くらやみ　ダメージを　あたえる	以1名敌人为中心造成黑暗伤害            	translated_aligned		
frozen	zh_txt_c741b6bc_00301A_0253	msg/jyutu_msg.msg	0x301A	253	long_padding	ライバルどうしの　ひっさつこうげき	对手间的必杀攻击              	translated_aligned		
frozen	zh_txt_c741b6bc_003040_0254	msg/jyutu_msg.msg	0x3040	254	long_padding	しゅりけんに　へんげして　てきを　こうげきする	变身为手里剑攻击敌人                    	translated_aligned		
frozen	zh_txt_c741b6bc_003072_0255	msg/jyutu_msg.msg	0x3072	255	long_padding	火とんと　水とんの　がったいこうげき	火遁与水遁的合体攻击          	translated_aligned		
frozen	zh_txt_c741b6bc_00309A_0256	msg/jyutu_msg.msg	0x309A	256	long_padding	てきを　きりでつつみ　こうげきを　おこなう	用雾包裹敌人展开攻击                	translated_aligned		
frozen	zh_txt_c741b6bc_0030F0_0257	msg/jyutu_msg.msg	0x30F0	257	long_padding	ゆくてを　はばむ　いわを　くだける	粉碎挡路的岩石                 	translated_aligned		
frozen	zh_txt_c741b6bc_003116_0258	msg/jyutu_msg.msg	0x3116	258	long_padding	がけの上に　のぼることが　できる	可以登上悬崖                  	translated_aligned		
frozen	zh_txt_c741b6bc_00315E_0260	msg/jyutu_msg.msg	0x315E	260	long_padding	ダメージちけいを　むこうかする	无效化伤害地形             	translated_aligned		
frozen	zh_txt_c741b6bc_003180_0261	msg/jyutu_msg.msg	0x3180	261	long_padding	こうそくいどうじの　てきが　すくなくなる	减少高速移动的敌人                 	translated_aligned		
frozen	zh_txt_9040aee5_000008_0000	msg/kumite/select_msg.msg	0x8	0	long_padding	？？？？？？？？？？？？？？？？{CTRL_0000}たいせんチーム　　　　　　　こうどうかいすう　ランク{CTRL_0000}サバイバルめい　　　　　　　　　　さいこうきろく{CTRL_0000}このくみては　えらぶことが　できません{CTRL_0000}これで　よろしいですか？{CTRL_0000}ぜんいんの　スタミナ　チャクラがかいふくした！	？？？？？？？？？？？？？？？？{CTRL_0000}对战队伍　　　行动次数　等级{CTRL_0000}生存赛名　　　最高记录{CTRL_0000}此组手无法选择{CTRL_0000}这样可以吗？{CTRL_0000}全员的体力和查克拉恢复了！                                         	translated_aligned		
frozen	zh_txt_8ee8830e_000008_0000	msg/kumite/team_msg.msg	0x8	0	long_padding	フォーメーション！いのシカチョウ{CTRL_0000}くみてめい　フォーメーション！いのシカチョウ{CTRL_0001}てっぺきのチームワーク！　いのシカチョウトリオ！！{CTRL_0000}イルカのおしえ　　　　　　　　　{CTRL_0000}くみてめい　イルカのおしえ{CTRL_0001}イルカせんせいによる　じっせんしなん！！{CTRL_0000}ミズキのいんぼう　　　　　　　　{CTRL_0000}くみてめい　ミズキのいんぼう{CTRL_0001}えがおのうらにかくさ	阵型！猪鹿蝶{CTRL_0000}队伍名　阵型！猪鹿蝶{CTRL_0001}铁壁的团队协作！猪鹿蝶三人组！！{CTRL_0000}伊鲁卡的教导　　　　　　　　　{CTRL_0000}队伍名　伊鲁卡的教导{CTRL_0001}伊鲁卡老师的实战指导！！{CTRL_0000}水木的阴谋　　　　　　　　{CTRL_0000}队伍名　水木的阴谋{CTRL_0001}隐藏在笑容背后的野心！打倒水木！{CTRL_0000}蛤蟆忠登场！！　　　　　　{CTRL_0000}队伍名　蛤蟆忠登场！	translated_aligned		
frozen	zh_txt_dce51332_000008_0000	msg/menu/battle_result_msg.msg	0x8	0	long_padding	のけいけんちを　かくとく！	获得了经验值！         	translated_aligned		
