id	jp_id_ref	category	source_file	offset	record_index	raw_hex	jp_text	zh_text	control_tokens	status	length_risk	context_required	translator_note	qa_note
zh_txt_dce51332_000008_0000	txt_dce51332_000008_0000	message	msg/menu/battle_result_msg.msg	0x8	0	82 cc 82 af 82 a2 82 af 82 f1 82 bf 82 f0 81 40 82 a9 82 ad 82 c6 82 ad 81 49 00 00 00 00	のけいけんちを　かくとく！			pending_translation	unknown	yes		
zh_txt_dce51332_000026_0001	txt_dce51332_000026_0001	message	msg/menu/battle_result_msg.msg	0x26	1	82 cc 82 af 82 a2 82 af 82 f1 82 bf 82 f0 81 40 82 a9 82 ad 82 c6 82 ad 81 49 03 00	のけいけんちを　かくとく！			pending_translation	unknown	yes		
zh_txt_dce51332_000046_0002	txt_dce51332_000046_0002	message	msg/menu/battle_result_msg.msg	0x46	2	82 a8 82 c2 82 a9 82 ea 82 b3 82 dc 82 c5 82 b5 82 bd 81 40 82 ad 82 dd 82 c4 82 f0 81 40 82 b5 82 e3 82 a4 82 e8 82 e5 82 a4 82 b5 82 dc 82 b7 03 00	おつかれさまでした　くみてを　しゅうりょうします			pending_translation	unknown	yes		
zh_txt_a498d584_000008_0000	txt_a498d584_000008_0000	message	msg/menu/calling_msg.msg	0x8	0	81 75 82 50 82 c2 82 df 82 cc 81 40 82 a0 82 f1 82 b2 82 a4 82 f0 81 40 82 c9 82 e3 82 a4 82 e8 82 e5 82 ad 82 b7 82 e9 82 c1 82 c4 82 ce 82 e6 81 49 81 76 00 00 81 75 82 51 82 c2 82 df 82 cc 81 40 82 a0 82 f1 82 b2 82 a4 82 f0 81 40 82 c9 82 e3 82 a4 82 e8 82 e5 82 ad 82 b7 82 e9 82 c1 82 c4 82 ce 82 e6 81 49 81 76 00 00 81 75 82 52 82 c2 82 df 82 cc 81 40 82 a0 82 f1 82 b2 82 a4 82 f0 81 40 82 c9 82 e3 82 a4 82 e8 82 e5 82 ad 82 b7 82 e9 82 c1 82 c4 82 ce 82 e6 81 49 81 76 00 00 81 75 82 53 82 c2 82 df 82 cc 81 40 82 a0 82 f1 82 b2 82 a4 82 f0 81 40 82 c9 82 e3 82 a4 82 e8 82 e5 82 ad 82 b7 82 e9 82 c1 82 c4 82 ce 82 e6 81 49 81 76 00 00 81 75 82 54 82 c2 82 df 82 cc 81 40 82 a0 82 f1 82 b2 82 a4 82 f0 81 40 82 c9 82 e3 82 a4 82 e8 82 e5 82 ad 82 b7 82 e9 82 c1 82 c4 82 ce 82 e6 81 49 81 76 00 00 81 75 82 55 82 c2 82 df 82 cc 81 40 82 a0 82 f1 82 b2 82 a4 82 f0 81 40 82 c9 82 e3 82 a4 82 e8 82 e5 82 ad 82 b7 82 e9 82 c1 82 c4 82 ce 82 e6 81 49 81 76 00 00 81 75 82 56 82 c2 82 df 82 cc 81 40 82 a0 82 f1 82 b2 82 a4 82 f0 81 40 82 c9 82 e3 82 a4 82 e8 82 e5 82 ad 82 b7 82 e9 82 c1 82 c4 82 ce 82 e6 81 49 81 76 00 00 81 75 82 57 82 c2 82 df 82 cc 81 40 82 a0 82 f1 82 b2 82 a4 82 f0 81 40 82 c9 82 e3 82 a4 82 e8 82 e5 82 ad 82 b7 82 e9 82 c1 82 c4 82 ce 82 e6 81 49 81 76 00 00 81 75 82 a0 82 f1 82 b2 82 a4 82 cc 81 40 82 c9 82 e3 82 a4 82 e8 82 e5 82 ad 82 c9 81 40 82 b9 82 a2 82 b1 82 a4 82 b5 82 bd 82 c1 82 c4 82 ce 82 e6 81 49 81 76 00 00 81 75 82 be 81 5b 81 49 81 40 82 c8 82 c9 82 aa 82 bf 82 aa 82 a4 82 f1 82 be 82 c1 82 c4 82 ce 82 e6 81 49 81 48 81 76 00 00 81 75 82 c5 82 e0 81 40 82 b1 82 cc 82 a0 82 f1 82 b2 82 a4 82 cd 01 00 82 e0 82 a4 81 40 82 a9 82 a2 82 b6 82 e5 82 b5 82 bd 82 c1 82 c4 82 ce 82 e6 81 49 81 49 81 76 00 00 82 ad 82 dd 82 c4 82 c5 81 40 82 ab 82 e3 82 a4 82 ab 82 e5 82 ad 82 cc 82 bd 82 bd 82 a9 82 a2 81 49 81 40 82 aa 01 00 82 a6 82 e7 82 d7 82 e9 82 e6 82 a4 82 c9 81 40 82 c8 82 e8 82 dc 82 b5 82 bd 81 49 00 00 82 ad 82 dd 82 c4 82 c5 81 40 82 c5 82 f1 82 b9 82 c2 82 cc 8e 4f 94 45 81 49 81 40 82 aa 01 00 82 a6 82 e7 82 d7 82 e9 82 e6 82 a4 82 c9 81 40 82 c8 82 e8 82 dc 82 b5 82 bd 81 49 00 00 82 60 83 7b 83 5e 83 93 81 45 81 45 81 45 82 e0 82 a4 82 a2 82 bf 82 c7 81 40 82 c9 82 e3 82 a4 82 e8 82 e5 82 ad 01 00 82 61 83 7b 83 5e 83 93 81 45 81 45 81 45 82 b5 82 e3 82 a4 82 e8 82 e5 82 a4 00 00 82 ad 82 bf 82 e6 82 b9 83 56 81 5b 83 67 82 f0 81 40 82 c2 82 a9 82 a6 82 dc 82 b7 01 00 82 b6 82 e3 82 f1 82 d1 82 aa 82 c5 82 ab 82 bd 82 e7 81 40 82 60 83 7b 83 5e 83 93 82 f0 81 40 82 a8 82 b5 82 c4 82 ad 82 be 82 b3 82 a2 00 00 82 ad 82 dd 82 c4 82 c5 81 40 82 c5 82 f1 82 b9 82 c2 82 cc 83 82 83 84 94 45 81 49 81 40 82 aa 01 00 82 a6 82 e7 82 d7 82 e9 82 e6 82 a4 82 c9 81 40 82 c8 82 e8 82 dc 82 b5 82 bd 81 49 00 00 00 00	「１つめの　あんごうを　にゅうりょくするってばよ！」{CTRL_0000}「２つめの　あんごうを　にゅうりょくするってばよ！」{CTRL_0000}「３つめの　あんごうを　にゅうりょくするってばよ！」{CTRL_0000}「４つめの　あんごうを　にゅうりょくするってばよ！」{CTRL_0000}「５つめの　あんごうを　にゅうりょくするってばよ！」{CTRL_0000}「６つめの　あんごうを　にゅうりょくするってばよ！」{CTRL_0000}「７つめの　あんごうを　にゅうりょくするってばよ！」{CTRL_0000}「８つめの　あんごうを　にゅうりょくするってばよ！」{CTRL_0000}「あんごうの　にゅうりょくに　せいこうしたってばよ！」{CTRL_0000}「だー！　なにがちがうんだってばよ！？」{CTRL_0000}「でも　このあんごうは{CTRL_0001}もう　かいじょしたってばよ！！」{CTRL_0000}くみてで　きゅうきょくのたたかい！　が{CTRL_0001}えらべるように　なりました！{CTRL_0000}くみてで　でんせつの三忍！　が{CTRL_0001}えらべるように　なりました！{CTRL_0000}Ａボタン・・・もういちど　にゅうりょく{CTRL_0001}Ｂボタン・・・しゅうりょう{CTRL_0000}くちよせシートを　つかえます{CTRL_0001}じゅんびができたら　Ａボタンを　おしてください{CTRL_0000}くみてで　でんせつのモヤ忍！　が{CTRL_0001}えらべるように　なりました！		CTRL_0000 CTRL_0000 CTRL_0000 CTRL_0000 CTRL_0000 CTRL_0000 CTRL_0000 CTRL_0000 CTRL_0000 CTRL_0000 CTRL_0001 CTRL_0000 CTRL_0001 CTRL_0000 CTRL_0001 CTRL_0000 CTRL_0001 CTRL_0000 CTRL_0001 CTRL_0000 CTRL_0001	pending_translation	unknown	yes		
zh_txt_fdee0fd4_000008_0000	txt_fdee0fd4_000008_0000	message	msg/menu/equip_menu_msg.msg	0x8	0	82 be 82 ea 82 cc 81 40 82 bb 82 a4 82 d1 82 f0 81 40 82 a9 82 a6 82 dc 82 b7 82 a9 81 48 03 00	だれの　そうびを　かえますか？			pending_translation	unknown	yes		
zh_txt_fdee0fd4_00002C_0001	txt_fdee0fd4_00002C_0001	message	msg/menu/equip_menu_msg.msg	0x2C	1	82 a9 82 a6 82 bd 82 a2 81 40 82 bb 82 a4 82 d1 82 f0 81 40 82 b9 82 f1 82 bd 82 ad 82 b5 82 c4 82 ad 82 be 82 b3 82 a2 03 00	かえたい　そうびを　せんたくしてください			pending_translation	unknown	yes		
zh_txt_fdee0fd4_00005A_0002	txt_fdee0fd4_00005A_0002	message	msg/menu/equip_menu_msg.msg	0x5A	2	82 d4 82 ab 01 00 82 b1 82 a4 82 b0 82 ab 97 cd 82 c9 81 40 82 a8 82 a8 82 ab 82 ad 81 40 82 a9 82 f1 82 af 82 a2 82 b5 82 dc 82 b7 00 00 82 da 82 a4 82 ae 01 00 82 da 82 a4 82 ac 82 e5 97 cd 82 c9 81 40 82 a8 82 a8 82 ab 82 ad 81 40 82 a9 82 f1 82 af 82 a2 82 b5 82 dc 82 b7 00 00 82 ab 82 e1 82 cd 82 f1 01 00 82 b7 82 ce 82 e2 82 b3 82 c9 81 40 82 a8 82 a8 82 ab 82 ad 81 40 82 a9 82 f1 82 af 82 a2 82 b5 82 dc 82 b7 00 00 82 f0 81 40 82 bb 82 a4 82 d1 82 b5 82 dc 82 b5 82 bd 81 49 03 00	ぶき{CTRL_0001}こうげき力に　おおきく　かんけいします{CTRL_0000}ぼうぐ{CTRL_0001}ぼうぎょ力に　おおきく　かんけいします{CTRL_0000}きゃはん{CTRL_0001}すばやさに　おおきく　かんけいします{CTRL_0000}を　そうびしました！		CTRL_0001 CTRL_0000 CTRL_0001 CTRL_0000 CTRL_0001 CTRL_0000	pending_translation	unknown	yes		
zh_txt_fdee0fd4_000102_0003	txt_fdee0fd4_000102_0003	message	msg/menu/equip_menu_msg.msg	0x102	3	82 d4 82 ab 82 f0 81 40 82 cd 82 b8 82 b5 82 dc 82 b5 82 bd 03 00	ぶきを　はずしました			pending_translation	unknown	yes		
zh_txt_fdee0fd4_00011C_0004	txt_fdee0fd4_00011C_0004	message	msg/menu/equip_menu_msg.msg	0x11C	4	82 da 82 a4 82 ae 82 f0 81 40 82 cd 82 b8 82 b5 82 dc 82 b5 82 bd 03 00	ぼうぐを　はずしました			pending_translation	unknown	yes		
zh_txt_fdee0fd4_000138_0005	txt_fdee0fd4_000138_0005	message	msg/menu/equip_menu_msg.msg	0x138	5	82 ab 82 e1 82 cd 82 f1 82 f0 81 40 82 cd 82 b8 82 b5 82 dc 82 b5 82 bd 03 00	きゃはんを　はずしました			pending_translation	unknown	yes		
zh_txt_fdee0fd4_000156_0006	txt_fdee0fd4_000156_0006	message	msg/menu/equip_menu_msg.msg	0x156	6	82 b1 82 cc 83 4c 83 83 83 89 83 4e 83 5e 81 5b 82 cc 81 40 82 bb 82 a4 82 d1 82 cd 81 40 82 d6 82 f1 82 b1 82 a4 82 c5 82 ab 82 dc 82 b9 82 f1 81 49 03 00	このキャラクターの　そうびは　へんこうできません！			pending_translation	unknown	yes		
zh_txt_f3df8531_000008_0000	txt_f3df8531_000008_0000	message	msg/menu/item_menu_msg.msg	0x8	0	82 c4 82 c9 82 a2 82 ea 82 bd 81 40 82 c7 82 a4 82 ae 82 f0 81 40 82 c2 82 a9 82 a2 82 dc 82 b7 00 00 82 c4 82 c9 82 a2 82 ea 82 bd 81 40 82 c7 82 a4 82 ae 82 e2 81 40 82 bb 82 a4 82 d1 82 d0 82 f1 82 f0 81 40 82 dd 82 e9 82 b1 82 c6 82 aa 82 c5 82 ab 82 dc 82 b7 00 00 82 c4 82 c9 82 a2 82 ea 82 bd 81 40 82 be 82 a2 82 b6 82 c8 82 e0 82 cc 82 f0 81 40 82 dd 82 e9 82 b1 82 c6 82 aa 82 c5 82 ab 82 dc 82 b7 00 00 00 00	てにいれた　どうぐを　つかいます{CTRL_0000}てにいれた　どうぐや　そうびひんを　みることができます{CTRL_0000}てにいれた　だいじなものを　みることができます		CTRL_0000 CTRL_0000	pending_translation	unknown	yes		
zh_txt_f3df8531_000096_0001	txt_f3df8531_000096_0001	message	msg/menu/item_menu_msg.msg	0x96	1	82 b1 82 b1 82 c5 82 cd 81 40 82 c2 82 a9 82 a6 82 dc 82 b9 82 f1 81 49 03 00	ここでは　つかえません！			pending_translation	unknown	yes		
zh_txt_f3df8531_0000B4_0002	txt_f3df8531_0000B4_0002	message	msg/menu/item_menu_msg.msg	0xB4	2	82 be 82 ea 82 c9 81 40 82 c2 82 a9 82 a2 82 dc 82 b7 82 a9 81 48 03 00	だれに　つかいますか？			pending_translation	unknown	yes		
zh_txt_f3df8531_0000D0_0003	txt_f3df8531_0000D0_0003	message	msg/menu/item_menu_msg.msg	0xD0	3	82 b1 82 a4 82 a9 82 aa 81 40 82 a0 82 e8 82 dc 82 b9 82 f1 03 00	こうかが　ありません			pending_translation	unknown	yes		
zh_txt_f3df8531_0000EA_0004	txt_f3df8531_0000EA_0004	message	msg/menu/item_menu_msg.msg	0xEA	4	82 b5 82 ce 82 e7 82 ad 81 40 82 c4 82 ab 82 c6 81 40 82 bb 82 a4 82 ae 82 a4 82 b5 82 c8 82 ad 82 c8 82 c1 82 bd 81 49 03 00	しばらく　てきと　そうぐうしなくなった！			pending_translation	unknown	yes		
zh_txt_f3df8531_000118_0005	txt_f3df8531_000118_0005	message	msg/menu/item_menu_msg.msg	0x118	5	83 54 83 58 83 50 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	サスケが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_000138_0006	txt_f3df8531_000138_0006	message	msg/menu/item_menu_msg.msg	0x138	6	83 4b 83 41 83 89 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	ガアラが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_000158_0007	txt_f3df8531_000158_0007	message	msg/menu/item_menu_msg.msg	0x158	7	83 65 83 7d 83 8a 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	テマリが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_000178_0008	txt_f3df8531_000178_0008	message	msg/menu/item_menu_msg.msg	0x178	8	83 4a 83 93 83 4e 83 8d 83 45 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	カンクロウが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_00019C_0009	txt_f3df8531_00019C_0009	message	msg/menu/item_menu_msg.msg	0x19C	9	82 b6 82 e7 82 a2 82 e2 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	じらいやが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_0001BE_0010	txt_f3df8531_0001BE_0010	message	msg/menu/item_menu_msg.msg	0x1BE	10	83 63 83 69 83 66 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	ツナデが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_0001DE_0011	txt_f3df8531_0001DE_0011	message	msg/menu/item_menu_msg.msg	0x1DE	11	83 49 83 8d 83 60 82 dc 82 e9 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	オロチまるが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_000202_0012	txt_f3df8531_000202_0012	message	msg/menu/item_menu_msg.msg	0x202	12	8b e3 94 f6 82 cc 83 69 83 8b 83 67 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	九尾のナルトが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_000228_0013	txt_f3df8531_000228_0013	message	msg/menu/item_menu_msg.msg	0x228	13	82 b6 82 e5 82 a4 82 bd 82 a2 82 51 82 cc 83 54 83 58 83 50 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	じょうたい２のサスケが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_000256_0014	txt_f3df8531_000256_0014	message	msg/menu/item_menu_msg.msg	0x256	14	83 4a 83 4a 83 56 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	カカシが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_000276_0015	txt_f3df8531_000276_0015	message	msg/menu/item_menu_msg.msg	0x276	15	83 4b 83 43 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	ガイが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_000294_0016	txt_f3df8531_000294_0016	message	msg/menu/item_menu_msg.msg	0x294	16	83 43 83 8b 83 4a 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	イルカが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_0002B4_0017	txt_f3df8531_0002B4_0017	message	msg/menu/item_menu_msg.msg	0x2B4	17	83 43 83 5e 83 60 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	イタチが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_0002D4_0018	txt_f3df8531_0002D4_0018	message	msg/menu/item_menu_msg.msg	0x2D4	18	83 4c 83 54 83 81 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	キサメが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_0002F4_0019	txt_f3df8531_0002F4_0019	message	msg/menu/item_menu_msg.msg	0x2F4	19	8e 4f 91 e3 96 da 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	三代目が　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_000314_0020	txt_f3df8531_000314_0020	message	msg/menu/item_menu_msg.msg	0x314	20	83 55 83 75 83 55 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	ザブザが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_000334_0021	txt_f3df8531_000334_0021	message	msg/menu/item_menu_msg.msg	0x334	21	83 6e 83 4e 82 aa 81 40 82 c8 82 a9 82 dc 82 c9 82 c8 82 c1 82 bd 81 49 03 00	ハクが　なかまになった！			pending_translation	unknown	yes		
zh_txt_f3df8531_000352_0022	txt_f3df8531_000352_0022	message	msg/menu/item_menu_msg.msg	0x352	22	82 cc 81 40 82 e2 82 e9 82 ab 82 aa 81 40 82 a0 82 aa 82 c1 82 bd 81 49 03 00	の　やるきが　あがった！			pending_translation	unknown	yes		
zh_txt_f3df8531_000370_0023	txt_f3df8531_000370_0023	message	msg/menu/item_menu_msg.msg	0x370	23	82 cc 81 40 82 e2 82 e9 82 ab 82 aa 81 40 82 b3 82 aa 82 c1 82 bd 81 49 03 00	の　やるきが　さがった！			pending_translation	unknown	yes		
zh_txt_2191d3e9_000008_0000	txt_2191d3e9_000008_0000	message	msg/menu/jinkei_menu_msg.msg	0x8	0	82 b9 82 f1 82 cf 82 c2 83 81 83 93 83 6f 81 5b 82 f0 81 40 82 bb 82 a4 82 b3 82 b5 82 c4 01 00 82 b6 82 f1 82 af 82 a2 82 f0 81 40 82 ad 82 e0 82 a4 81 49 03 00	せんぱつメンバーを　そうさして{CTRL_0001}じんけいを　くもう！		CTRL_0001	pending_translation	unknown	yes		
zh_txt_2191d3e9_000042_0001	txt_2191d3e9_000042_0001	message	msg/menu/jinkei_menu_msg.msg	0x42	1	82 b6 82 f1 82 af 82 a2 82 df 82 a2	じんけいめい			pending_translation	unknown	yes		
zh_txt_2191d3e9_00005A_0002	txt_2191d3e9_00005A_0002	message	msg/menu/jinkei_menu_msg.msg	0x5A	2	82 b1 82 a4 82 a9 01 00 00 00 08 00 00 00 42	こうか{CTRL_0001}{CTRL_0000}{CTRL_0008}{CTRL_0000}B		CTRL_0001 CTRL_0000 CTRL_0008 CTRL_0000	pending_translation	unknown	yes		
zh_txt_dc1586a7_000008_0000	txt_dc1586a7_000008_0000	message	msg/menu/jyutu_menu_msg.msg	0x8	0	82 be 82 ea 82 cc 81 40 8f 70 82 f0 81 40 82 c2 82 a9 82 a2 82 dc 82 b7 82 a9 81 48 03 00	だれの　術を　つかいますか？			pending_translation	unknown	yes		
zh_txt_dc1586a7_00002A_0001	txt_dc1586a7_00002A_0001	message	msg/menu/jyutu_menu_msg.msg	0x2A	1	82 a2 82 c7 82 a4 82 bf 82 e3 82 a4 82 c9 81 40 82 c2 82 a9 82 a6 82 e9 8f 70 82 aa 81 40 82 a0 82 e8 82 dc 82 b9 82 f1 03 00	いどうちゅうに　つかえる術が　ありません			pending_translation	unknown	yes		
zh_txt_dc1586a7_000058_0002	txt_dc1586a7_000058_0002	message	msg/menu/jyutu_menu_msg.msg	0x58	2	82 b1 82 b1 82 c5 82 cd 81 40 82 c2 82 a9 82 a6 82 dc 82 b9 82 f1 81 49 03 00	ここでは　つかえません！			pending_translation	unknown	yes		
zh_txt_dc1586a7_000076_0003	txt_dc1586a7_000076_0003	message	msg/menu/jyutu_menu_msg.msg	0x76	3	83 60 83 83 83 4e 83 89 82 aa 81 40 82 bd 82 e8 82 dc 82 b9 82 f1 81 49 03 00	チャクラが　たりません！			pending_translation	unknown	yes		
zh_txt_dc1586a7_000094_0004	txt_dc1586a7_000094_0004	message	msg/menu/jyutu_menu_msg.msg	0x94	4	82 be 82 ea 82 c9 81 40 8f 70 82 f0 81 40 82 c2 82 a9 82 a2 82 dc 82 b7 82 a9 81 48 03 00	だれに　術を　つかいますか？			pending_translation	unknown	yes		
zh_txt_dc1586a7_0000B6_0005	txt_dc1586a7_0000B6_0005	message	msg/menu/jyutu_menu_msg.msg	0xB6	5	82 b1 82 a4 82 a9 82 aa 81 40 82 a0 82 e8 82 dc 82 b9 82 f1 03 00	こうかが　ありません			pending_translation	unknown	yes		
zh_txt_ff3f1946_000008_0000	txt_ff3f1946_000008_0000	message	msg/menu/kutiyose_msg.msg	0x8	0	83 5f 83 81 81 5b 83 57 82 bf 82 af 82 a2 82 f0 01 00 82 de 82 b1 82 a4 82 a9 82 b7 82 e9 00 00 82 aa 82 af 82 cc 82 a4 82 a6 82 c9 01 00 82 cc 82 da 82 e9 82 b1 82 c6 82 aa 82 c5 82 ab 82 e9 00 00 82 dd 82 b8 82 e2 81 40 82 e6 82 a4 82 aa 82 f1 82 cc 01 00 82 a4 82 a6 82 f0 82 a0 82 e9 82 af 82 e9 00 00 82 e4 82 ad 82 c4 82 f0 82 cd 82 ce 82 de 01 00 82 a2 82 ed 82 f0 82 ad 82 be 82 af 82 e9 00 00 82 b1 82 a4 82 bb 82 ad 82 a2 82 c7 82 a4 82 b6 82 cc 01 00 82 c4 82 ab 82 aa 82 b7 82 ad 82 c8 82 ad 82 c8 82 e9 00 00 00 00	ダメージちけいを{CTRL_0001}むこうかする{CTRL_0000}がけのうえに{CTRL_0001}のぼることができる{CTRL_0000}みずや　ようがんの{CTRL_0001}うえをあるける{CTRL_0000}ゆくてをはばむ{CTRL_0001}いわをくだける{CTRL_0000}こうそくいどうじの{CTRL_0001}てきがすくなくなる		CTRL_0001 CTRL_0000 CTRL_0001 CTRL_0000 CTRL_0001 CTRL_0000 CTRL_0001 CTRL_0000 CTRL_0001	pending_translation	unknown	yes		
zh_txt_4be8b1fa_000008_0000	txt_4be8b1fa_000008_0000	message	msg/menu/member_menu_msg.msg	0x8	0	82 b9 82 f1 82 c6 82 a4 82 c9 81 40 82 b3 82 f1 82 a9 82 b7 82 e9 81 40 83 81 83 93 83 6f 81 5b 82 f0 81 40 82 b9 82 c1 82 c4 82 a2 82 b5 82 dc 82 b7 00 00 83 60 81 5b 83 80 82 cc 81 40 82 bd 82 a2 82 bf 82 e5 82 a4 82 f0 81 40 82 b9 82 c1 82 c4 82 a2 82 b5 82 dc 82 b7 00 00 82 bd 82 a2 82 bf 82 e5 82 a4 82 c9 82 b7 82 e9 81 40 83 4c 83 83 83 89 83 4e 83 5e 81 5b 82 f0 81 40 82 a6 82 e7 82 f1 82 c5 82 ad 82 be 82 b3 82 a2 03 00	せんとうに　さんかする　メンバーを　せっていします{CTRL_0000}チームの　たいちょうを　せっていします{CTRL_0000}たいちょうにする　キャラクターを　えらんでください		CTRL_0000 CTRL_0000	pending_translation	unknown	yes		
zh_txt_4be8b1fa_00009C_0001	txt_4be8b1fa_00009C_0001	message	msg/menu/member_menu_msg.msg	0x9C	1	83 81 83 93 83 6f 81 5b 82 aa 81 40 82 52 82 c9 82 f1 81 40 82 a2 82 b6 82 e5 82 a4 82 a2 82 c8 82 a2 82 bd 82 df 01 00 82 bd 82 a2 82 bf 82 e5 82 a4 82 f0 81 40 82 b9 82 c1 82 c4 82 a2 82 b7 82 e9 82 b1 82 c6 82 cd 81 40 82 c5 82 ab 82 dc 82 b9 82 f1 03 00	メンバーが　３にん　いじょういないため{CTRL_0001}たいちょうを　せっていすることは　できません		CTRL_0001	pending_translation	unknown	yes		
zh_txt_4be8b1fa_0000F6_0002	txt_4be8b1fa_0000F6_0002	message	msg/menu/member_menu_msg.msg	0xF6	2	82 bd 82 a2 82 bf 82 e5 82 a4 82 b1 82 a4 82 a9 81 46 00 00 82 a8 82 c8 82 b6 81 40 82 c8 82 dc 82 a6 82 cc 81 40 83 4c 83 83 83 89 83 4e 83 5e 81 5b 82 f0 81 40 82 b9 82 f1 82 cf 82 c2 82 e2 81 40 82 d0 82 a9 82 a6 82 c9 01 00 82 c7 82 a4 82 b6 82 c9 81 40 82 ad 82 ed 82 a6 82 e9 82 b1 82 c6 82 cd 81 40 82 c5 82 ab 82 dc 82 b9 82 f1 81 49 03 00	たいちょうこうか：{CTRL_0000}おなじ　なまえの　キャラクターを　せんぱつや　ひかえに{CTRL_0001}どうじに　くわえることは　できません！		CTRL_0000 CTRL_0001	pending_translation	unknown	yes		
zh_txt_0b52d284_000008_0000	txt_0b52d284_000008_0000	message	msg/menu/movie_msg.msg	0x8	0	82 a6 82 a2 82 aa 82 f0 82 dd 82 e9 81 40 83 4c 83 83 83 89 83 4e 83 5e 81 5b 82 f0 81 40 82 a6 82 e7 82 f1 82 c5 82 ad 82 be 82 b3 82 a2 01 00 82 d0 82 c6 82 e8 82 a9 82 e7 81 40 82 b3 82 a2 82 be 82 a2 81 40 82 e6 82 c9 82 f1 82 dc 82 c5 81 40 82 a6 82 e7 82 d4 82 b1 82 c6 82 aa 82 c5 82 ab 82 dc 82 b7 03 00	えいがをみる　キャラクターを　えらんでください{CTRL_0001}ひとりから　さいだい　よにんまで　えらぶことができます		CTRL_0001	pending_translation	unknown	yes		
zh_txt_0b52d284_000072_0001	txt_0b52d284_000072_0001	message	msg/menu/movie_msg.msg	0x72	1	82 b1 82 cc 83 81 83 93 83 6f 81 5b 82 c5 81 40 82 e6 82 eb 82 b5 82 a2 82 c5 82 b7 82 a9 81 48 00 00 82 a0 82 aa 82 c1 82 bd 81 49 03 00	このメンバーで　よろしいですか？{CTRL_0000}あがった！		CTRL_0000	pending_translation	unknown	yes		
zh_txt_0b52d284_0000A2_0002	txt_0b52d284_0000A2_0002	message	msg/menu/movie_msg.msg	0xA2	2	82 b3 82 aa 82 c1 82 bd 81 49 03 00	さがった！			pending_translation	unknown	yes		
zh_txt_36cf8fef_000008_0000	txt_36cf8fef_000008_0000	message	msg/menu/save_msg.msg	0x8	0	83 5a 81 5b 83 75 83 74 83 40 83 43 83 8b 81 45 97 d5 81 69 82 e8 82 f1 81 6a 81 40 82 cc 83 66 81 5b 83 5e 82 c9 01 00 83 5a 81 5b 83 75 82 b5 82 dc 82 b7 82 a9 81 48 03 00	セーブファイル・臨（りん）　のデータに{CTRL_0001}セーブしますか？		CTRL_0001	pending_translation	unknown	yes		
